CpG_Site	Coefficient	Mean_Beta_Value	Predictor
cg00624564	0.00236259292338622	0	EpiScore_4924-32
cg24790356	0.00696589455280675	0	EpiScore_4924-32
cg12180984	0.00812414905308951	0	EpiScore_4924-32
cg06142108	-0.000728657649558627	0	EpiScore_4924-32
cg24361098	0.0019454233077178	0	EpiScore_4924-32
cg03005362	-0.024366197595646	0	EpiScore_4924-32
cg09935388	-0.0261502155092919	0	EpiScore_4924-32
cg09809672	-0.0109362154500483	0	EpiScore_4924-32
cg01526748	-0.0244791828756627	0	EpiScore_4924-32
cg04128967	-0.00900382816760888	0	EpiScore_4924-32
cg02954324	0.00781104988036748	0	EpiScore_4924-32
cg03137889	0.000359769060625513	0	EpiScore_4924-32
cg24277788	-0.00598949605524503	0	EpiScore_4924-32
cg19658209	-0.00264859300565331	0	EpiScore_4924-32
cg18078170	0.0160768663582522	0	EpiScore_4924-32
cg00118199	0.018732761126847	0	EpiScore_4924-32
cg08993878	-0.00682283237849157	0	EpiScore_4924-32
cg01128736	0.000367241481670717	0	EpiScore_4924-32
cg03853586	0.00699293770083829	0	EpiScore_4924-32
cg07235885	0.00402370401524795	0	EpiScore_4924-32
cg03521982	0.014086671768741	0	EpiScore_4924-32
cg16611581	-0.00638886227233976	0	EpiScore_4924-32
cg15740437	0.00910306578948314	0	EpiScore_4924-32
cg01940273	-0.045794817470354	0	EpiScore_4924-32
cg07206442	-0.00689694568549257	0	EpiScore_4924-32
cg08242010	0.027126262121192	0	EpiScore_4924-32
cg04645534	-0.00628483336343949	0	EpiScore_4924-32
cg22101463	0.00705381160897743	0	EpiScore_4924-32
cg14815301	0.022050968693755	0	EpiScore_4924-32
cg02369775	0.0149969111141255	0	EpiScore_4924-32
cg23157190	-0.00509755633477877	0	EpiScore_4924-32
cg20677365	-0.0317726419138379	0	EpiScore_4924-32
cg12957265	-0.00305439056355977	0	EpiScore_4924-32
cg25542319	-0.00745861793155355	0	EpiScore_4924-32
cg10928404	0.00295426363699062	0	EpiScore_4924-32
cg19868495	0.00824301562476915	0	EpiScore_4924-32
cg18801599	-0.00518562527031799	0	EpiScore_4924-32
cg26211041	0.00532470349350915	0	EpiScore_4924-32
cg04928513	-0.0232719500717653	0	EpiScore_4924-32
cg12228461	0.0133674255132071	0	EpiScore_4924-32
cg13735974	-0.00657929177169245	0	EpiScore_4924-32
cg14806752	-0.00327675481556329	0	EpiScore_4924-32
cg23745444	-0.00103774778966154	0	EpiScore_4924-32
cg14159704	-0.00532035546528715	0	EpiScore_4924-32
cg16457842	0.00467076616316949	0	EpiScore_4924-32
cg01911082	-0.00648851491453629	0	EpiScore_4924-32
cg02770406	0.00440764607692502	0	EpiScore_4924-32
cg16302790	-0.0258720665443665	0	EpiScore_4924-32
cg11508001	-0.0138162169433784	0	EpiScore_4924-32
cg01187883	-0.00172211331103418	0	EpiScore_4924-32
cg03329539	-0.0114387270621271	0	EpiScore_4924-32
cg05875176	0.00166284298675301	0	EpiScore_4924-32
cg27576683	0.00290238152684555	0	EpiScore_4924-32
cg22386920	-0.00603158618981265	0	EpiScore_4924-32
cg15733534	0.00110117335238685	0	EpiScore_4924-32
cg08634357	6.31826509200598e-05	0	EpiScore_4924-32
cg01949171	0.0105565284007016	0	EpiScore_4924-32
cg01836441	-0.0014612307736069	0	EpiScore_4924-32
cg00707688	0.0158403057850535	0	EpiScore_4924-32
cg12707907	0.00392354969774912	0	EpiScore_4924-32
cg07157333	0.00373361653118471	0	EpiScore_4924-32
cg13437635	0.00566677229149671	0	EpiScore_4924-32
cg05057827	0.00756447996660265	0	EpiScore_4924-32
cg20549261	0.0143730464099312	0	EpiScore_4924-32
cg00326902	-0.000567890735030401	0	EpiScore_4924-32
cg15768203	-0.00785236389056879	0	EpiScore_4924-32
cg27468419	0.00151066557087331	0	EpiScore_4924-32
cg01374918	0.0124481811850068	0	EpiScore_4924-32
cg20317437	-0.000925463178967991	0	EpiScore_4924-32
cg21017077	0.00020499610744021	0	EpiScore_4924-32
cg09231170	0.00015904310104484	0	EpiScore_4924-32
cg07250771	0.00852721938309095	0	EpiScore_4924-32
cg11213143	0.00182311049882419	0	EpiScore_4924-32
cg11687809	0.0312156721908191	0	EpiScore_4924-32
cg08326370	-0.00661189292051394	0	EpiScore_4924-32
cg24732344	0.0184725749455858	0	EpiScore_4924-32
cg02240171	-0.00318499512318401	0	EpiScore_4924-32
cg14520280	0.000176193662289011	0	EpiScore_4924-32
cg15344192	-0.0111172950509806	0	EpiScore_4924-32
cg07019857	-0.0297327908102458	0	EpiScore_4924-32
cg13526915	-0.0289435946270442	0	EpiScore_4924-32
cg02875240	-0.0180898632327866	0	EpiScore_4924-32
cg04605940	-0.0114591463480412	0	EpiScore_4924-32
cg12183023	-0.00284357070849238	0	EpiScore_4924-32
cg08647039	-0.000547029944599812	0	EpiScore_4924-32
cg04166874	0.00997027589351125	0	EpiScore_4924-32
cg12553198	0.00644908324720378	0	EpiScore_4924-32
cg03145124	0.0208278341829572	0	EpiScore_4924-32
cg12199905	0.00751664595193101	0	EpiScore_4924-32
cg18640030	-0.0350125852612043	0	EpiScore_4924-32
cg06621691	0.00567432703408627	0	EpiScore_4924-32
cg11778258	0.0245561416894953	0	EpiScore_4924-32
cg04591799	-0.0161261231114063	0	EpiScore_4924-32
cg26870337	0.0103193991411229	0	EpiScore_4924-32
cg12448298	-0.00370276968919686	0	EpiScore_4924-32
cg02538248	-0.0105896121869438	0	EpiScore_4924-32
cg05203206	-0.0221323185364305	0	EpiScore_4924-32
cg22548353	0.00796808629019357	0	EpiScore_4924-32
cg15720343	0.000998644238530567	0	EpiScore_4929-55
cg09546168	0.0160513062351123	0	EpiScore_4929-55
cg12495983	-0.00367870494957127	0	EpiScore_4929-55
cg26069353	0.00149841616870846	0	EpiScore_4929-55
cg17967728	0.000360318561567171	0	EpiScore_4929-55
cg10090414	-0.00219161715199397	0	EpiScore_4929-55
cg01412419	-0.002717570252055	0	EpiScore_4929-55
cg21784396	0.00538930896063379	0	EpiScore_4929-55
cg14015656	-0.00356616032008337	0	EpiScore_4929-55
cg03920544	-0.0222786639245825	0	EpiScore_4929-55
cg09450771	0.00768303407683634	0	EpiScore_4929-55
cg23759554	-0.000119653624749259	0	EpiScore_4929-55
cg24180621	-0.00489504170981929	0	EpiScore_4929-55
cg16777620	-0.011890114667563	0	EpiScore_4929-55
cg05925507	-0.0151639694119032	0	EpiScore_4929-55
cg17742903	0.00127452215697074	0	EpiScore_4929-55
cg18465515	-0.00809735103513874	0	EpiScore_4929-55
cg11745355	-0.00410345217202669	0	EpiScore_4929-55
cg00441709	-0.0247343171067643	0	EpiScore_4929-55
cg24592892	-0.00446532655682644	0	EpiScore_4929-55
cg19591573	0.00118478645511106	0	EpiScore_4929-55
cg00043800	-0.0099290911039277	0	EpiScore_4929-55
cg12740577	0.00654494535704118	0	EpiScore_4929-55
cg26469011	-0.0105463215546887	0	EpiScore_4929-55
cg12000131	0.000941466963701914	0	EpiScore_4929-55
cg23814743	0.0159816211841441	0	EpiScore_4929-55
cg11643285	0.134714448704665	0	EpiScore_4929-55
cg10794086	-0.000209767134334541	0	EpiScore_4929-55
cg00574958	0.0466645177039094	0	EpiScore_4929-55
cg26139559	0.00342993401304124	0	EpiScore_4929-55
cg21042285	-0.00158691615093659	0	EpiScore_4929-55
cg08857797	-0.0109206837754365	0	EpiScore_4929-55
cg11376147	0.0149348377467232	0	EpiScore_4929-55
cg09179903	-0.00369187002370819	0	EpiScore_4929-55
cg20743744	0.00130674005882011	0	EpiScore_4929-55
cg04984920	-0.00541492228047266	0	EpiScore_4929-55
cg17002328	-0.00358697466082517	0	EpiScore_4929-55
cg19414711	-0.00278292746731805	0	EpiScore_4929-55
cg06690548	0.00764799818658771	0	EpiScore_4929-55
cg06928312	-0.00238039172607439	0	EpiScore_4929-55
cg09649135	-0.0136098500256494	0	EpiScore_4929-55
cg09862509	-0.0210104445803354	0	EpiScore_4929-55
cg01161376	-0.00114180847824233	0	EpiScore_4929-55
cg02287371	-0.000802927828001585	0	EpiScore_4929-55
cg14476101	0.0429371814582685	0	EpiScore_4929-55
cg24356725	-0.00542710912704293	0	EpiScore_4929-55
cg27243685	-0.00731828603129196	0	EpiScore_4929-55
cg20339859	-0.000795633870317097	0	EpiScore_4929-55
cg06526985	0.00255586113439719	0	EpiScore_4929-55
cg08614334	0.00201573378554701	0	EpiScore_4929-55
cg11024682	-0.0275077238422346	0	EpiScore_4929-55
cg16661761	-0.0341509001651227	0	EpiScore_4929-55
cg03934354	-0.0180970184904884	0	EpiScore_4929-55
cg06500161	-0.082785213890076	0	EpiScore_4929-55
cg27242911	-0.00117195833145299	0	EpiScore_4929-55
cg05982859	-0.00151763921907798	0	EpiScore_4929-55
cg27152128	-0.00950010698056827	0	EpiScore_4929-55
cg22426329	0.00649171873930117	0	EpiScore_4929-55
cg04858586	-0.00238065205023022	0	EpiScore_4929-55
cg11400162	0.00627394651572683	0	EpiScore_4929-55
cg01239268	-0.000807545395758163	0	EpiScore_4929-55
cg04221461	-0.0138322965594056	0	EpiScore_4929-55
cg05925497	-0.010201610420065	0	EpiScore_4929-55
cg01447660	-0.021192041691501	0	EpiScore_4929-55
cg11340993	-0.0011548479205718	0	EpiScore_4929-55
cg06556497	0.0049256599637792	0	EpiScore_4929-55
cg14478475	0.00548029969631799	0	EpiScore_4929-55
cg10871120	-0.00526036484057688	0	EpiScore_4929-55
cg25508605	0.000982592499665605	0	EpiScore_4930-21
cg10739556	-0.00430773192370157	0	EpiScore_4930-21
cg21234853	0.00721803983767031	0	EpiScore_4930-21
cg03827164	0.00565052083716664	0	EpiScore_4930-21
cg13930892	0.000393083324430591	0	EpiScore_4930-21
cg02046143	-0.028666004902492	0	EpiScore_4930-21
cg07645761	0.00292108695319702	0	EpiScore_4930-21
cg21709871	0.0281126676886497	0	EpiScore_4930-21
cg16945633	0.00768207985015969	0	EpiScore_4930-21
cg12468774	0.0191766567983292	0	EpiScore_4930-21
cg02639294	0.00113139635846396	0	EpiScore_4930-21
cg09655666	0.0068221730568768	0	EpiScore_4930-21
cg02325540	0.00361413579529533	0	EpiScore_4930-21
cg06644124	-0.0156502540118969	0	EpiScore_4930-21
cg19600750	-0.0208350535432133	0	EpiScore_4930-21
cg18209359	0.0020469139075325	0	EpiScore_4930-21
cg16867657	0.0243120973159362	0	EpiScore_4930-21
cg15804231	-0.00444507717386576	0	EpiScore_4930-21
cg26509146	0.0060511471332222	0	EpiScore_4930-21
cg04987734	0.00360381690092402	0	EpiScore_4930-21
cg04986899	0.0037489604183321	0	EpiScore_4930-21
cg23906872	-0.00480032223501053	0	EpiScore_4930-21
cg27118035	0.000704174855629394	0	EpiScore_4930-21
cg22695986	0.000448453051931093	0	EpiScore_4930-21
cg21232015	0.0169768659206517	0	EpiScore_4930-21
cg06192883	0.00100224191800447	0	EpiScore_4930-21
cg11751101	-0.0211748686472771	0	EpiScore_4930-21
cg13335935	-0.00745692495708505	0	EpiScore_4930-21
cg13857947	0.0091526559097514	0	EpiScore_4930-21
cg00593048	-0.00520796867258378	0	EpiScore_4930-21
cg22517995	0.0050969760471929	0	EpiScore_4930-21
cg11643285	-0.12299690941122	0	EpiScore_4930-21
cg14434412	0.00711526694405669	0	EpiScore_4930-21
cg07171518	-0.0129320329511024	0	EpiScore_4930-21
cg16008148	-0.00479799410979736	0	EpiScore_4930-21
cg09461728	-0.00699492067960393	0	EpiScore_4930-21
cg17460445	0.00523922775225212	0	EpiScore_4930-21
cg11065518	-0.00982413235053601	0	EpiScore_4930-21
cg22159058	0.00431572879032052	0	EpiScore_4930-21
cg25607249	-0.01674256402711	0	EpiScore_4930-21
cg20407834	0.0164951161911976	0	EpiScore_4930-21
cg22052056	-0.00269942551074935	0	EpiScore_4930-21
cg07609703	-0.0211082272553269	0	EpiScore_4930-21
cg14712983	-0.00743981073004845	0	EpiScore_4930-21
cg13572071	0.000371671252500706	0	EpiScore_4930-21
cg11024682	0.0209302030780246	0	EpiScore_4930-21
cg09761863	0.0023825973525027	0	EpiScore_4930-21
cg22243000	-0.00420646383860254	0	EpiScore_4930-21
cg07167185	0.0191671356775807	0	EpiScore_4930-21
cg14768164	0.0116547880450929	0	EpiScore_4930-21
cg02711608	-0.0164214362480052	0	EpiScore_4930-21
cg06500161	0.0684244911504776	0	EpiScore_4930-21
cg06852684	-0.000167370618707047	0	EpiScore_4930-21
cg23500537	0.00100994460613311	0	EpiScore_4930-21
cg20825216	-0.00525375873531703	0	EpiScore_4930-21
cg08332594	0.00393998530855916	0	EpiScore_4930-21
cg06639320	0.010524797402608	0	EpiScore_4930-21
cg14576824	-0.00203371761017668	0	EpiScore_4930-21
cg22304262	-0.00299462642928383	0	EpiScore_4930-21
cg24049493	0.0187069027831908	0	EpiScore_4930-21
cg22240533	-0.0166355491343597	0	EpiScore_4930-21
cg27636536	0.00154205522921602	0	EpiScore_4990-87
cg24688856	0.00837188470942278	0	EpiScore_4990-87
cg01133662	0.0359520450001996	0	EpiScore_4990-87
cg19669785	-0.00311377632416355	0	EpiScore_4990-87
cg15340887	0.000411699888351701	0	EpiScore_4990-87
cg13195266	0.0153282756795161	0	EpiScore_4990-87
cg17565880	0.0479857656848907	0	EpiScore_4990-87
cg03558537	-0.0119979769873173	0	EpiScore_4990-87
cg25942484	-0.00573941145006596	0	EpiScore_4990-87
cg16048239	0.00744014128710805	0	EpiScore_4990-87
cg06745885	0.0505241835410844	0	EpiScore_4990-87
cg22069342	0.0150392207417713	0	EpiScore_4990-87
cg09962198	0.0197125611642614	0	EpiScore_4990-87
cg22930650	0.00113285793385515	0	EpiScore_4990-87
cg02450742	0.0132553579883216	0	EpiScore_4990-87
cg14123923	-0.00920825922390923	0	EpiScore_4990-87
cg03114244	0.0166857877658726	0	EpiScore_4990-87
cg15891644	-0.0204205815734659	0	EpiScore_4990-87
cg25291907	0.00618007483258955	0	EpiScore_4990-87
cg15687138	0.00992311141226089	0	EpiScore_4990-87
cg09628962	-0.00283011673502781	0	EpiScore_4990-87
cg18175808	0.00176607073597372	0	EpiScore_4990-87
cg19367232	-0.00336180553094247	0	EpiScore_4990-87
cg07191900	-0.00166364671608322	0	EpiScore_4990-87
cg23934927	0.01104951411133	0	EpiScore_4990-87
cg12954230	0.00506911017628649	0	EpiScore_4990-87
cg03574765	0.00100758564158741	0	EpiScore_4990-87
cg13037462	0.00657346744638477	0	EpiScore_4990-87
cg22698629	-0.00312976649019256	0	EpiScore_4990-87
cg22177356	0.0301736181615356	0	EpiScore_4990-87
cg21726079	0.0057188315019873	0	EpiScore_4990-87
cg13133503	0.00454695271020464	0	EpiScore_4990-87
cg27166649	0.00395107861319267	0	EpiScore_4990-87
cg02994246	-0.0202998973214349	0	EpiScore_4990-87
cg19416600	0.00423828183328342	0	EpiScore_4990-87
cg15010213	-0.00316462434460229	0	EpiScore_4990-87
cg14296274	-0.0100183039191819	0	EpiScore_4990-87
cg23166357	0.00222358870009304	0	EpiScore_4990-87
cg14288281	-0.000343329596185475	0	EpiScore_4990-87
cg19444155	-0.00372840952581695	0	EpiScore_4990-87
cg06883736	0.000501458769751106	0	EpiScore_4990-87
cg11491749	0.0138453005047663	0	EpiScore_4990-87
cg12812502	0.00658616052229408	0	EpiScore_4990-87
cg06839611	0.0142768881342028	0	EpiScore_4990-87
cg18312587	0.00132491690113543	0	EpiScore_4990-87
cg15248353	0.00377461339514704	0	EpiScore_4990-87
cg14192957	-0.00414209445160336	0	EpiScore_4990-87
cg01225086	-0.00380567919775351	0	EpiScore_4990-87
cg03257255	-0.000312011260550141	0	EpiScore_4990-87
cg16941656	-0.00561083865017342	0	EpiScore_4990-87
cg12150931	0.0396966100386232	0	EpiScore_4990-87
cg22540067	-0.0242483371435281	0	EpiScore_4990-87
cg13010869	0.00186886382233305	0	EpiScore_4990-87
cg16546622	-0.00418113369963782	0	EpiScore_4990-87
cg10192797	-0.0140301040001126	0	EpiScore_4990-87
cg18405079	0.0156248145087553	0	EpiScore_4990-87
cg23431468	-0.00334687028091692	0	EpiScore_4990-87
cg18236745	-0.064598339379799	0	EpiScore_4990-87
cg16954165	-0.0055646266685352	0	EpiScore_4990-87
cg11868728	-0.0458135929158123	0	EpiScore_4990-87
cg16267202	-0.000117578189113311	0	EpiScore_4990-87
cg03627880	0.0066948577932681	0	EpiScore_4990-87
cg13134535	0.0393473629635037	0	EpiScore_4990-87
cg19132496	-0.0228024909488739	0	EpiScore_4990-87
cg09825713	-0.00241134413393702	0	EpiScore_4990-87
cg01503348	0.00507576843044973	0	EpiScore_4990-87
cg16914508	-0.0174248790035869	0	EpiScore_4990-87
cg13528854	-0.000935465448615322	0	EpiScore_4990-87
cg21024234	-0.00976139803923798	0	EpiScore_4990-87
cg00684790	-0.00674045629252045	0	EpiScore_4990-87
cg07450726	0.0118298654885148	0	EpiScore_4990-87
cg25880365	-0.149566780130479	0	EpiScore_4990-87
cg12045999	-0.00703192554309875	0	EpiScore_4990-87
cg24159253	-0.0253194382743255	0	EpiScore_4990-87
cg24902435	0.00567773881256677	0	EpiScore_4990-87
cg25188760	-0.00757407711130045	0	EpiScore_4990-87
cg09489470	0.00180738231905037	0	EpiScore_4990-87
cg17588094	0.0101015923445573	0	EpiScore_4990-87
cg21073637	0.0236970239026123	0	EpiScore_4990-87
cg20742234	-0.00300244481572859	0	EpiScore_4990-87
cg08173263	-0.0899008922888777	0	EpiScore_4990-87
cg12832988	-0.0272802697655977	0	EpiScore_4990-87
cg24083294	-0.0203842029527346	0	EpiScore_4990-87
cg01411921	0.0163265639595121	0	EpiScore_4990-87
cg01012082	-0.00464603119959106	0	EpiScore_4990-87
cg23886978	-0.00730106902261963	0	EpiScore_4990-87
cg06712204	-0.000352374440857264	0	EpiScore_4990-87
cg00574958	0.00219243682642939	0	EpiScore_4990-87
cg19053479	-0.00484815926936109	0	EpiScore_4990-87
cg26950953	-0.0108986756936999	0	EpiScore_4990-87
cg06969845	0.0241134819594937	0	EpiScore_4990-87
cg21250978	0.0185237499930085	0	EpiScore_4990-87
cg15742515	-0.00981191529557087	0	EpiScore_4990-87
cg19250315	-0.000898263795296146	0	EpiScore_4990-87
cg04315255	0.00430678658330605	0	EpiScore_4990-87
cg20104456	-0.00577632256187959	0	EpiScore_4990-87
cg21785010	-0.0128263623638211	0	EpiScore_4990-87
cg04456284	-0.0401185983041353	0	EpiScore_4990-87
cg12094543	-0.00599126268758504	0	EpiScore_4990-87
cg16818056	-0.00110753577122488	0	EpiScore_4990-87
cg13993914	-0.0143061878474754	0	EpiScore_4990-87
cg23205886	0.00260202750263569	0	EpiScore_4990-87
cg15940569	-0.00207039674127078	0	EpiScore_4990-87
cg04757345	0.015917016829698	0	EpiScore_4990-87
cg02314348	0.0213152244087962	0	EpiScore_4990-87
cg04106196	0.00705615513074998	0	EpiScore_4990-87
cg09209257	-0.007882087083782	0	EpiScore_4990-87
cg11332505	0.0052082218081481	0	EpiScore_4990-87
cg05899869	-0.000121800941849863	0	EpiScore_4990-87
cg21946631	0.0015921132352043	0	EpiScore_4990-87
cg05731801	0.00106906507068684	0	EpiScore_4990-87
cg26101714	0.000503494002474536	0	EpiScore_4990-87
cg26720235	0.00805491289578487	0	EpiScore_4990-87
cg13975625	0.0240294313827142	0	EpiScore_4990-87
cg23327859	0.00067867193086715	0	EpiScore_4990-87
cg09722609	-0.0140032970346625	0	EpiScore_4990-87
cg01831476	-0.00314561487570365	0	EpiScore_4990-87
cg14585892	0.00274723499125603	0	EpiScore_4990-87
cg02614549	-0.00380503991639284	0	EpiScore_4990-87
cg00713113	-0.00232876472697979	0	EpiScore_4990-87
cg25060525	0.0128405555082604	0	EpiScore_4990-87
cg03604067	-0.000747460268769607	0	EpiScore_4990-87
cg23746050	0.000581568215700648	0	EpiScore_4990-87
cg11973479	-0.000393102836306631	0	EpiScore_4990-87
cg06624020	-0.00454626699093483	0	EpiScore_4990-87
cg09472004	-0.00279206012152808	0	EpiScore_4990-87
cg24361620	-0.00998842616137057	0	EpiScore_4990-87
cg21083467	-0.0218927968637593	0	EpiScore_4990-87
cg06222048	-0.00618864777810738	0	EpiScore_4990-87
cg21584846	-0.00017851378162731	0	EpiScore_4990-87
cg06991974	-0.00683333961924863	0	EpiScore_4990-87
cg02130329	0.00339177715135782	0	EpiScore_4990-87
cg09280976	0.00464425357791015	0	EpiScore_4990-87
cg03023437	-0.00363820164118445	0	EpiScore_4990-87
cg13599649	0.0276721493775643	0	EpiScore_4990-87
cg05202804	-0.00694322974766724	0	EpiScore_4990-87
cg17729667	-0.0114613267852147	0	EpiScore_4990-87
cg03748042	0.0056018676721128	0	EpiScore_4990-87
cg23838173	-0.00251301342069156	0	EpiScore_4990-87
cg27597473	-0.00580831002039961	0	EpiScore_4990-87
cg18308755	0.0096680909873935	0	EpiScore_4990-87
cg02877029	-0.000481620046475431	0	EpiScore_4990-87
cg07435215	0.000508704756067903	0	EpiScore_4990-87
cg02384501	-0.0361961041350011	0	EpiScore_4990-87
cg21356630	0.00906787114441213	0	EpiScore_4990-87
cg12946440	0.00745273107958097	0	EpiScore_4990-87
cg11621104	0.00356399062158378	0	EpiScore_4990-87
cg19596509	-0.00649113176991689	0	EpiScore_4990-87
cg24880886	0.00444170427850972	0	EpiScore_4990-87
cg01923514	-0.00680247462951256	0	EpiScore_4990-87
cg04840051	-0.00768766457412651	0	EpiScore_4990-87
cg25979157	-0.00209242981989758	0	EpiScore_4990-87
cg20507228	-0.0227702012140497	0	EpiScore_4990-87
cg23795234	-0.000690729621707307	0	EpiScore_4990-87
cg23681219	0.0180073337255161	0	EpiScore_4990-87
cg18560776	-0.00892285204101119	0	EpiScore_4990-87
cg18419534	0.00638601075764552	0	EpiScore_4990-87
cg00032756	0.0219420965534336	0	EpiScore_4990-87
cg22792552	0.0015385052277567	0	EpiScore_4990-87
cg20045970	-0.0153926269622849	0	EpiScore_4990-87
cg00008629	0.00828316148548344	0	EpiScore_4990-87
cg17545346	-0.00143729368571196	0	EpiScore_4990-87
cg18419358	0.0193849512674477	0	EpiScore_4990-87
cg05343755	-0.00361825418855701	0	EpiScore_4990-87
cg27172557	4.99470324773894e-05	0	EpiScore_4990-87
cg08057411	-0.00209912022959449	0	EpiScore_4990-87
cg12598089	-0.00590250408892368	0	EpiScore_4990-87
cg18758405	-0.0110961908086924	0	EpiScore_4990-87
cg01329690	0.0175037231965825	0	EpiScore_4990-87
cg23531468	-0.0135295466339143	0	EpiScore_4990-87
cg01893669	0.00150230176459202	0	EpiScore_4990-87
cg13953629	0.0192933609489313	0	EpiScore_4990-87
cg01751245	0.00871991667688873	0	EpiScore_4990-87
cg15637528	-0.0128501375898942	0	EpiScore_4990-87
cg21551985	-0.0100638611962403	0	EpiScore_4990-87
cg26832832	0.0123142153228259	0	EpiScore_4990-87
cg18346531	0.0196412017452409	0	EpiScore_4990-87
cg25541928	-0.000193031254362878	0	EpiScore_4990-87
cg20474972	0.00354398373554052	0	EpiScore_4990-87
cg15736734	-0.00957561028676319	0	EpiScore_5000-52
cg18044385	0.000992921399044299	0	EpiScore_5000-52
cg05431684	0.000415535436120444	0	EpiScore_5000-52
